farmacia,nome,marca,ean_gtin,preco_de,preco_por,preco_cartao,preco_pix,desconto_pct,url,data_coleta
FarmaPonte,Epitegel 50mg g Gel Oftálmico,Bausch + Lomb,7896046303013,,,,53.81,,https://www.farmaponte.com.br/epitegel-50mg-gel-10gr/p,2026-05-05 09:16:15
FarmaPonte,Klaricid Claritromicina Suspensão de Uso Oral 50mg mL com 60mL Abbott,,7891158042423,,,,157.41,,https://www.farmaponte.com.br/klaricid-50-250mg-sus-ped-60/p,2026-05-05 09:16:16
FarmaPonte,"Maxitrol Pomada Oftálmica Novartis 3,5g",Novartis,7896548198285,,,,38.27,,https://www.farmaponte.com.br/maxitrol-pom-oft-35gr/p,2026-05-05 09:16:16
FarmaPonte,Sibutramina 15mg Genérico Biosintética 30 Cápsulas,,7896181913511,,,,58.46,,https://www.farmaponte.com.br/sibutramina-15mg-30cap-bio/p,2026-05-05 09:16:16
FarmaPonte,Viverdal 1mg 30 Comprimidos Revestidos,União Química,7896006227588,,,,29.79,,https://www.farmaponte.com.br/viverdal-1mg-30cpr-rev/p,2026-05-05 09:16:16
FarmaPonte,Cloridrato de Nebivolol 5mg 30 Comprimidos Biolab,Biosintética - Aché,7896181927822,,,,32.32,,https://www.farmaponte.com.br/nebivolol-5mg-30cpr-bio/p,2026-05-05 09:16:16
FarmaPonte,"Amoxicilina+Clavulanato Ache 875Mg+125Mg, Caixa Com 20 Comprimidos Revestidos",,7896181919469,,,,85.27,,https://www.farmaponte.com.br/amoxicilinaclavulanato-ache-875mg125mg-caixa-com-20-comprimidos-revestidos/p,2026-05-05 09:16:16
FarmaPonte,Azitromicina 900mg Eurofarma Pó para Suspensão Oral 15ml + Diluente 12ml + Seringa Dosadora,,7891317101985,,,,45.94,,https://www.farmaponte.com.br/azitromicina-900mg-susp-euro/p,2026-05-05 09:16:16
FarmaPonte,Wellbutrin XL Cloridrato de Bupropiona 300mg 30 Comprimidos,GSK,7896015516604,,,,242.34,,https://www.farmaponte.com.br/wellbutrin-xl-300mg-30cp/p,2026-05-05 09:16:16
FarmaPonte,Riss Risperidona 3mg 30 Comprimidos,,7891317448783,,,,54.14,,https://www.farmaponte.com.br/riss-3mg-30cpr-zz/p,2026-05-05 09:16:16
FarmaPonte,Amoxicilina 500mg Genérico Prati 21 Cápsulas,Eurofarma,7891317001636,,,,34.0,,https://www.farmaponte.com.br/amoxicilina-500mg-21cap-eur-ge/p,2026-05-05 09:16:16
FarmaPonte,Amoxicilina 875mg com 14 Comprimidos Aché Biosintética Genérico,Biosintética - Aché,7896181904175,,,,58.37,,https://www.farmaponte.com.br/amoxicilina-875mg-14cpr-bio/p,2026-05-05 09:16:16
FarmaPonte,"Rivaroxabana Neo Química 20mg, caixa com 15 comprimidos Neo Química",Neo Química,7896714290836,,,,103.86,,https://www.farmaponte.com.br/rivaroxabana-20mg-neo-quimica-caixa-com-15-comprimidos-revestidos/p,2026-05-05 09:16:16
FarmaPonte,Corticorten 5mg 20 Comprimidos Neo Química,Neo Química,7896714200705,,,,11.36,,https://www.farmaponte.com.br/corticorten-5mg-20cpr-neo/p,2026-05-05 09:16:16
FarmaPonte,"Cloridrato De Ondansetrona 8mg Neo Quimica, Caixa Com 30 Comprimidos Orodispersiveis",,7896714292458,,,,95.53,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-8mg-neo-quimica-caixa-com-30-comprimidos-orodispersiveis/p,2026-05-05 09:16:16
FarmaPonte,Amoxicilina 500mg com 30 Cápsulas Aché Biosintética Genérico,Biosintética - Aché,7896181917007,,,,57.45,,https://www.farmaponte.com.br/amoxicilina-500mg-30caps-bio/p,2026-05-05 09:16:16
FarmaPonte,"Cloridrato De Ondansetrona 4Mg Neo Quimica, Caixa Com 30 Comprimidos Orodispersiveis",,7896714292465,,,,52.44,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-4mg-neo-quimica-caixa-com-30-comprimidos-orodispersiveis/p,2026-05-05 09:16:16
FarmaPonte,"Desloratadina 0,5mg mL com 60mL Sabor Tutti-Frutti + Seringa Dosadora Aché Biosintética Genérico",,7896658018954,,,,33.64,,https://www.farmaponte.com.br/desloratadina-xpe-60ml-bio/p,2026-05-05 09:16:16
FarmaPonte,"Volare 40mg com 6 Seringas de 0,4mL + Sistema de Segurança Aché",,7896658037221,,,,446.36,,https://www.farmaponte.com.br/volare-40mg-04ml-caixa-com-6-seringas-pre-preenchidas/p,2026-05-05 09:16:16
FarmaPonte,Viverdal 3mg 30 Comprimidos Revestidos,,7896006227601,,,,32.43,,https://www.farmaponte.com.br/viverdal-3mg-30cpr-rev/p,2026-05-05 09:16:17
FarmaPonte,Attenze Cloridrato de Metilfenidato 10mg 30 comprimidos,Eurofarma,7891317010287,,,,45.29,,https://www.farmaponte.com.br/attenze-10mg-30-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,Eranz 10mg comprimidos,,7891045006231,,,,907.08,,https://www.farmaponte.com.br/eranz-10mg-28cpr-c1/p,2026-05-05 09:16:17
FarmaPonte,"Solução Oftalmica Timoptol-XE 0,5  Mundipharma 5mL",,7898586631397,,,,79.78,,https://www.farmaponte.com.br/timoptol-xe-05-5ml/p,2026-05-05 09:16:17
FarmaPonte,Lorax 1mg 30 comprimidos,,7891045008396,,,,28.92,,https://www.farmaponte.com.br/lorax-1mg-30cpr/p,2026-05-05 09:16:17
FarmaPonte,Relvar Ellipta 200mcg + 25mcg com 30 doses,,7896015528843,,,,322.83,,https://www.farmaponte.com.br/relvar-200-25mcg-30doses-zz/p,2026-05-05 09:16:17
FarmaPonte,Eliquis Apixabana 5mg 20 comprimidos,,7891268118094,,,,127.41,,https://www.farmaponte.com.br/eliquis-5mg-20-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,Eudok 15Mg 30 Comprimidos,,7896006215943,,,,87.08,,https://www.farmaponte.com.br/eudok-15mg-30cpr/p,2026-05-05 09:16:17
FarmaPonte,Seretide 25mcg + 250mcg 120 Doses Gsk,,7896269955372,,,,296.23,,https://www.farmaponte.com.br/seretide-spray-25-250mcg-120doses/p,2026-05-05 09:16:17
FarmaPonte,"Maxinom 3,5g Pomada União Química",,7896006290483,,,,34.04,,https://www.farmaponte.com.br/maxinon-pom-oft-35gr/p,2026-05-05 09:16:17
FarmaPonte,Cebralat 50mg 120 Comprimidos,,7896094210684,,,,71.21,,https://www.farmaponte.com.br/cebralat-50mg-120-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,"Olanzapina Neo Química 10mg, caixa com 30 comprimidos",,7896714240442,,,,71.58,,https://www.farmaponte.com.br/olanzapina-10mg-neo-quimica-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:16:17
FarmaPonte,Vivencia Patch 27mg com 30 Adesivos Transdérmicos,,7896658034947,,,,414.43,,https://www.farmaponte.com.br/vivencia-patch-27mg-caixa-com-30-adesivos-de-uso-transdermicos/p,2026-05-05 09:16:17
FarmaPonte,Angipress Atenolol 50mg 30 comprimidos,,7896181916246,,,,36.22,,https://www.farmaponte.com.br/angipress-50mg-30-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,Esc ODT 15mg Com 30 Comprimidos,,7891317011468,,,,136.0,,https://www.farmaponte.com.br/esc-odt-15mg-com-30-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,Duspatalin 200mg com 30 Cápsulas Abbott,,7896255766852,,,,191.59,,https://www.farmaponte.com.br/duspatalin-200mg-30-capsulas-gelatinosas-duras-de-liberacao-prolongada/p,2026-05-05 09:16:17
FarmaPonte,Claxam 500 125mg 21 comprimidos,,7897595624611,,,,82.5,,https://www.farmaponte.com.br/claxam-500-125mg-21-comprimidos/p,2026-05-05 09:16:17
FarmaPonte,Cloridrato de Donepezila 10mg 30 Comprimidos Medley Genérico,,7891058006075,,,,83.79,,https://www.farmaponte.com.br/cloridrato-de-donepezila-10mg-30-comprimidos-medley/p,2026-05-05 09:16:17
FarmaPonte,Anestalcon Colírio 5mL C1,,7896548197158,,,,11.84,,https://www.farmaponte.com.br/anestalcon-colirio-5ml-c1/p,2026-05-05 09:16:18
FarmaPonte,Ibuprofeno 50mg mL 30mL Neo Química Genérico,,7898095343873,,,,20.46,,https://www.farmaponte.com.br/ibuprofeno-50mg-ml-30ml-neo-quimica-generico/p,2026-05-05 09:16:18
FarmaPonte,Rox Rosuvastatina Cálcica 20mg 30 comprimidos,,7891317015800,,,,89.39,,https://www.farmaponte.com.br/rox-rosuvastatina-calcica-20mg-30-comprimidos/p,2026-05-05 09:16:18
FarmaPonte,Rivaxa Rivaroxabana 20mg 30 Comprimidos,,7891317017729,,,,38.05,,https://www.farmaponte.com.br/rivaxa-rivaroxabana-20mg-30-comprimidos/p,2026-05-05 09:16:18
FarmaPonte,Zeropin Pregabalina 150mg com 28 Cápsulas Abbott,,7891158106293,,,,74.84,,https://www.farmaponte.com.br/zeropin-pregabalina-150mg-com-28-capsulas-abbott/p,2026-05-05 09:16:18
FarmaPonte,"Cloridrato de Donepezila + Cloridrato de Memantina Neo Química 10mg + 20mg, caixa com 30 comprimidos revestidos",,7896714292359,,,,116.87,,https://www.farmaponte.com.br/cloridrato-de-donepezila-cloridrato-de-memantina-neo-quimica-10mg-20mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:16:18
FarmaPonte,Cloridrato de Sibutramina 15mg Genérico Eurofarma 30 Comprimidos,,7891317025854,,,,60.45,,https://www.farmaponte.com.br/cloridrato-de-sibutramina-15mg-generico-eurofarma-30-comprimidos/p,2026-05-05 09:16:18
FarmaPonte,"Cosopt Colírio 2,0   com 10mL",,7898586631335,,,,369.86,,https://www.farmaponte.com.br/cosopt-colirio-20-com-10ml/p,2026-05-05 09:16:18
FarmaPonte,"Sabine 2,5mg com 30 Comprimidos Aché",,7896658037856,,,,1173.95,,https://www.farmaponte.com.br/sabine-25mg-com-30-comprimidos-ache/p,2026-05-05 09:16:18
FarmaPonte,Donila Cloridrato de Donepezila 10mg 60 comprimidos,,7896658047718,,,,87.46,,https://www.farmaponte.com.br/donila-10mg-com-60-comprimidos-revestidos/p,2026-05-05 09:16:18
FarmaPonte,"Zolfest Spray 2,5mg 0,1mL com 12mL Aché",,7896658048173,,,,89.41,,https://www.farmaponte.com.br/zolfest-spray-25mg-01ml-com-12ml-ache/p,2026-05-05 09:16:18
FarmaPonte,Gripalce Com 10 Capsulas,,7898100244447,,,,6.03,,https://www.farmaponte.com.br/gripalce-com-10-capsulas/p,2026-05-05 09:16:18
FarmaPonte,Plenance 20mg 30 Comprimidos Revestidos,,7896094206137,,,,133.59,,https://www.farmaponte.com.br/plenance-20mg-30-comprimidos-revestidos/p,2026-05-05 09:16:18
FarmaPonte,Prednisolona 40mg Ache 7 Comprimidos,,7896658048692,,,,32.13,,https://www.farmaponte.com.br/prednisolona-40mg-ache-7-comprimidos/p,2026-05-05 09:16:18
FarmaPonte,@ AMCLAVU BD 70ML,,7896006299035,,,,42.35,,https://www.farmaponte.com.br/amclavu-bd-70ml/p,2026-05-05 09:16:18
FarmaPonte,Klaricid Claritromicina Suspensão de Uso Oral 25mg mL com 60mL Abbott,,7891158042430,,,,100.84,,https://www.farmaponte.com.br/klaricid-claritromicina-25mg-ml-suspensao-oral-60ml/p,2026-05-05 09:16:18
FarmaPonte,Esc ODT 20mg Com 30 Comprimidos,,7891317011475,,,,164.87,,https://www.farmaponte.com.br/esc-odt-20mg-com-30-comprimidos/p,2026-05-05 09:16:18
FarmaPonte,"Livanel Etonogestrel 0,120mg + 0,015mg Etinilestradiol 1 Anel Vaginal",,7891158105074,,,,66.91,,https://www.farmaponte.com.br/livanel-etonogestrel-0120mg-0015mg-etinilestradiol-1-anel-vaginal/p,2026-05-05 09:16:19
FarmaPonte,Sanprost 320Mg  Com 30 Capsulas,,7896685302125,,,,124.33,,https://www.farmaponte.com.br/sanprost-320mg-com-30-capsulas/p,2026-05-05 09:16:19
FarmaPonte,"Anoro Ellipta 62,5mcg + 25mcg com 30 doses",,7896015529086,,,,386.5,,https://www.farmaponte.com.br/anoro-ellipta-625mcg-25mcg-com-30-doses/p,2026-05-05 09:16:19
FarmaPonte,Azitromicina Di-Hidratada 500mg com 5 Comprimidos Revestidos Aché Biosintética Genérico,,7896181926603,,,,26.17,,https://www.farmaponte.com.br/azitromicina-di-hidratada-500mg-com-5-comprimidos-revestidos-ache-biosintetica-generico/p,2026-05-05 09:16:19
FarmaPonte,"Feminique 20 Drosp 3mg + Etinil 0,03mg com 24 Comprimidos Aché",,7896658048203,,,,62.76,,https://www.farmaponte.com.br/feminique-20-drosp-3mg-etinil-003mg-com-24-comprimidos-ache/p,2026-05-05 09:16:19
FarmaPonte,Anastrozol 1mg Genérico Eurofarma 30 Cápsulas,,7891317022662,,,,193.99,,https://www.farmaponte.com.br/anastrozol-1mg-generico-eurofarma-30-capsulas/p,2026-05-05 09:16:19
FarmaPonte,Brintellix 15mg Com 60 Comprimidos,,5702157142026,,,,608.81,,https://www.farmaponte.com.br/brintellix-15mg-com-60-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,"Bilastina 20mg Neo Quimica, Caixa Com 30 Comprimidos",,7896714291437,,,,68.91,,https://www.farmaponte.com.br/bilastina-20mg-neo-quimica-caixa-com-30-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,Neosro Fluid Alto Volume 30 Saches,,7896714295299,,,,35.93,,https://www.farmaponte.com.br/neosro-fluid-alto-volume-30-saches/p,2026-05-05 09:16:19
FarmaPonte,Ondset ODT 8mg 10 Comprimidos Orodispersíveis,,7896006214687,,,,54.29,,https://www.farmaponte.com.br/ondset-odt-8mg-10-comprimidos-orodispersiveis/p,2026-05-05 09:16:19
FarmaPonte,Tegretol Cr 400mg Caixa Com 20 Comprimidos,,7896261000100,,,,61.92,,https://www.farmaponte.com.br/tegretol-cr-400mg-caixa-com-20-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,Valsartana 160mg Genérico Nova Química 30 Comprimidos,,7896472521777,,,,50.93,,https://www.farmaponte.com.br/valsartana-160mg-generico-nova-quimica-30-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,Venlaxin XR Cloridrato de Venlafaxina 75mg 30 Cápsulas,,7891317472375,,,,104.8,,https://www.farmaponte.com.br/venlaxin-xr-cloridrato-de-venlafaxina-75mg-30-capsulas/p,2026-05-05 09:16:19
FarmaPonte,Spark 250mg Com 30 Comprimidos,,7899640808489,,,,47.0,,https://www.farmaponte.com.br/spark-250mg-com-30-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,Vortioxetina Brom 20mg Com 30 Comprimidos Revestidos Neo Química,,7896714295770,,,,184.26,,https://www.farmaponte.com.br/vortioxetina-brom-20mg-com-30-comprimidos-revestidos-neo-quimica/p,2026-05-05 09:16:19
FarmaPonte,Naucloz Dicloridrato de Meclozina Monoidratada 25mg 15 comprimidos,,7896658035234,,,,26.22,,https://www.farmaponte.com.br/naucloz-dicloridrato-de-meclozina-monoidratada-25mg-15-comprimidos/p,2026-05-05 09:16:19
FarmaPonte,Vortioxetina Brom 5mg Com 30 Comprimidos Revestidos Neo Química,,7896714295800,,,,61.97,,https://www.farmaponte.com.br/vortioxetina-brom-5mg-com-30-comprimidos-revestidos-neo-quimica/p,2026-05-05 09:16:19
FarmaPonte,Vortioxetina Brom 10mg Com 30 Comprimidos Revestidos Neo Química,,7896714295268,,,,78.65,,https://www.farmaponte.com.br/vortioxetina-brom-10mg-com-30-comprimidos-revestidos-neo-quimica/p,2026-05-05 09:16:19
FarmaPonte,Insulina Asparte Fiasp Flextouch 100U 1x3 Ml,,7897705202425,,,,59.33,,https://www.farmaponte.com.br/insulina-asparte-fiasp-flextouch-100u-1x3-ml/p,2026-05-05 09:16:19
FarmaPonte,Flogoral Imune Mel e Limão 8 Pastilhas,,7896658050589,,,,6.86,,https://www.farmaponte.com.br/flogoral-imune-mel-e-limao-8-pastilhas/p,2026-05-05 09:16:20
FarmaPonte,Reconter 20mg Libbs 60 Comprimidos revestidos-C1,Libbs,7896094209541,,,,223.58,,https://www.farmaponte.com.br/reconter-20mg-60cpr/p,2026-05-05 09:16:20
FarmaPonte,"Deconlerg 1,25Mg Ml, Caixa Contendo 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",,7896658050831,,,,45.09,,https://www.farmaponte.com.br/deconlerg-125mg-ml-caixa-contendo-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,2026-05-05 09:16:20
FarmaPonte,"Profenid 20Mg Ml, Caixa Com 1 Frasco De Vidro Com 20Ml De Solucao De Uso Oral",,7891058002008,,,,43.01,,https://www.farmaponte.com.br/profenid-20mg-ml-caixa-com-1-frasco-de-vidro-com-20ml-de-solucao-de-uso-oral/p,2026-05-05 09:16:20
FarmaPonte,Velija Cloridrato de Duloxetina 60mg 30 cápsulas,Libbs,7896094206304,,,,131.72,,https://www.farmaponte.com.br/velija-60mg-30cap-zz/p,2026-05-05 09:16:20
FarmaPonte,Zypred Suspensão Oftálmica Estéril Allergan 6mL,Allergan,7897316805442,,,,83.03,,https://www.farmaponte.com.br/zypred-col-6ml/p,2026-05-05 09:16:20
FarmaPonte,Snif Air Solução Nasal Adulto 30 envelopes + Frasco,,7891317035112,,,,81.62,,https://www.farmaponte.com.br/snif-air-solucao-nasal-adulto-30-envelopes-frasco/p,2026-05-05 09:16:20
FarmaPonte,Valium 10mg caixa com 30 comprimidos,Belfar,7897917005982,,,,29.68,,https://www.farmaponte.com.br/valium-10mg-30cpr/p,2026-05-05 09:16:20
FarmaPonte,"Neocopan Composto 6,667mg/mL + 333,4mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",União Química,7896714233840,,,,14.65,,https://www.farmaponte.com.br/neocopan-composto-6667mgml-3334mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,2026-05-05 09:16:20
FarmaPonte,Doble 30mg 90 Comprimidos Biolab,,7896112409458,,,,107.3,,https://www.farmaponte.com.br/doble-30mg-90-comprimidos-biolab/p,2026-05-05 09:16:20
FarmaPonte,"Ciconazol Loção 20mg/g, caixa com 1 frasco com 30mL de loção de uso dermatológico",Cimed,7896523202556,,,,10.63,,https://www.farmaponte.com.br/ciconazol-locao-20mgg-caixa-com-1-frasco-com-30ml-de-locao-de-uso-dermatologico/p,2026-05-05 09:16:20
FarmaPonte,Vonau Flash 8mg 30 Comprimidos Orodispersíveis Biolab,Biolab,7896112401582,,,,189.28,,https://www.farmaponte.com.br/vonau-flash-8mg-caixa-com-30-comprimidos-orodispersiveis/p,2026-05-05 09:16:20
FarmaPonte,"Frusalt 460mg/g + 100mg/g + 440mg/g, envelope com 5g de pó efervescente de uso oral",Cimed,7896523219707,,,,1.31,,https://www.farmaponte.com.br/frusalt-1env-5gr-x60-fr30/p,2026-05-05 09:16:20
FarmaPonte,"CONCARDIO 1,25MG 30CPR",,7894916508490,,,,69.83,,https://www.farmaponte.com.br/concardio-125mg-30cpr/p,2026-05-05 09:16:20
FarmaPonte,ENRIZA 10MG 8CPR,,7896658051098,,,,85.21,,https://www.farmaponte.com.br/enriza-10mg-8cpr/p,2026-05-05 09:16:20
FarmaPonte,Lumigan RC Colírio Allergan 5mL,,7897316805411,,,,259.17,,https://www.farmaponte.com.br/lumigan-rc-col-5ml/p,2026-05-05 09:16:20
FarmaPonte,Efexor XR 75mg caixa com 30 cápsulas,Mylan,7908236800629,,,,461.54,,https://www.farmaponte.com.br/efexor-xr-75mg-30cap/p,2026-05-05 09:16:21
FarmaPonte,Combodart 90 Capsulas,GSK,7896015523404,,,,378.02,,https://www.farmaponte.com.br/combodart-90caps/p,2026-05-05 09:16:21
FarmaPonte,"Pisa Dicloridrato de Pramipexol 0,750mg 30 comprimidos",,7891317134006,,,,152.09,,https://www.farmaponte.com.br/pisa-0750mg-30cpr/p,2026-05-05 09:16:21
FarmaPonte,Zeforus Eletriptana 80mg 2 comprimidos,,7898560666957,,,,41.35,,https://www.farmaponte.com.br/zeforus-eletriptana-80mg-2-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,"Nautex 8Mg, Caixa Com 10 Envelopes",Aché,7896658040290,,,,76.79,,https://www.farmaponte.com.br/nautex-8mg-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:16:21
FarmaPonte,"Lefor 2,5Mg Com 60 Comprimidos",,7896004789552,,,,67.38,,https://www.farmaponte.com.br/lefor-25mg-com-60-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Insulina Humana Novolin Regular 100ui com 1 frasco contendo 10ml,Novo Nordisk,7897705203224,,,,27.0,,https://www.farmaponte.com.br/novolin-n-100uiml-caixa-com-1-frasco-ampola-com-10ml-de-solucao-de-uso-subcutaneo/p,2026-05-05 09:16:21
FarmaPonte,Besilato de Anlodipino 10mg Genérico Cimed 30 Comprimidos,Vitamedic,7898049796281,,,,4.21,,https://www.farmaponte.com.br/besilato-de-anlodipino-vitamedic-10mg-caixa-com-30-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,"Cloridrato de Propranolol Pharlab 40mg, caixa com 30 comprimidos",Pharlab,7898216362431,,,,5.22,,https://www.farmaponte.com.br/cloridrato-de-propranolol-pharlab-40mg-caixa-com-30-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Janumet 50 850mg com 56 Comprimidos,Merck Sharp & Dohme,7897572020177,,,,283.33,,https://www.farmaponte.com.br/janumet-50mg-850mg-caixa-com-56-comprimidos-revestidos/p,2026-05-05 09:16:21
FarmaPonte,"Nasojet 9mg/mL, caixa com 1 frasco spray com 50mL de solução de uso nasal",Natulab,7898133135248,,,,12.04,,https://www.farmaponte.com.br/nasojet-spray-50ml/p,2026-05-05 09:16:21
FarmaPonte,Micardis 80mg caixa 30 comprimidos,Boehringer Ingelheim,7896026304276,,,,239.28,,https://www.farmaponte.com.br/micardis-80mg-caixa-com-30-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Bromazepam 6mg Genérico Neo Química 30 comprimidos,,7896714212371,,,,8.51,,https://www.farmaponte.com.br/bromazepam-6mg-generico-neo-quimica-30-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Enantato De Noretisterona 50mg mL + Valerator De Estradiol 5mg mL Solução Injetável 1mL Eurofarma Genérico,,7891317496388,,,,18.84,,https://www.farmaponte.com.br/enantato-de-noretisterona-50mg-ml-valerator-de-estradiol-5mg-ml-solucao-injetavel-1ml-eurofarma-generico/p,2026-05-05 09:16:21
FarmaPonte,"Maleato de Enalapril Cimed 10mg, caixa com 30 comprimidos",Cimed,7896523210759,,,,6.1,,https://www.farmaponte.com.br/maleato-de-enalapril-cimed-10mg-caixa-com-30-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Cloridrato de Fexofenadina 180mg 10 comprimidos,,7891058005627,,,,16.64,,https://www.farmaponte.com.br/cloridrato-de-fexofenadina-180mg-10-comprimidos/p,2026-05-05 09:16:21
FarmaPonte,Engov Up Melancia 269mL,,7896094928367,,,,7.1,,https://www.farmaponte.com.br/engov-up-melancia-269ml/p,2026-05-05 09:16:21
FarmaPonte,Engov Up Morango e Kiwi 269mL,,7896094928350,,,,6.9,,https://www.farmaponte.com.br/engov-up-morango-e-kiwi-269ml/p,2026-05-05 09:16:21
FarmaPonte,Divalproato de Sódio 250mg 30 comprimidos Eurofarma,,7891317020552,,,,24.73,,https://www.farmaponte.com.br/divalproato-de-sodio-250mg-30-comprimidos-eurofarma/p,2026-05-05 09:16:21
FarmaPonte,Quet XR Hemifumarato de Quetiapina 50mg 30 comprimidos,Eurofarma,7891317134334,,,,148.58,,https://www.farmaponte.com.br/quet-xr-50mg-30cpr/p,2026-05-05 09:16:22
FarmaPonte,"Preni 20Mg, Caixa Com 10 Comprimidos",Eurofarma,7891317004095,,,,26.72,,https://www.farmaponte.com.br/preni-20mg-caixa-com-10-comprimidos/p,2026-05-05 09:16:22
FarmaPonte,Aceclofenaco 100mg 12 comprimidos EMS Genérico,,7896004722122,,,,15.29,,https://www.farmaponte.com.br/aceclofenaco-100mg-12cpr-ems/p,2026-05-05 09:16:22
FarmaPonte,Frontal 1mg 30 Comprimidos,Mylan,7908236800667,,,,106.9,,https://www.farmaponte.com.br/frontal-1mg-30cpr/p,2026-05-05 09:16:22
FarmaPonte,Artrosil 160mg 20 Cápsulas Aché,,7896658001864,,,,74.15,,https://www.farmaponte.com.br/artrosil-160mg-20cpr/p,2026-05-05 09:16:22
FarmaPonte,Insulina Humalog Kwikpen Eli Lilly 1 Caneta Descartável 3mL,Eli Lilly,7896382706431,,,,56.56,,https://www.farmaponte.com.br/xx-humalog-kwikpen-1x3ml-lilly/p,2026-05-05 09:16:22
FarmaPonte,AEROGOLD 100MCG 200 DOSES,,7897473203082,,,,28.84,,https://www.farmaponte.com.br/aerogold-100mcg-200-doses/p,2026-05-05 09:16:22
FarmaPonte,Glivance XR 500mg + 30mg em comprimidos,,7891721029950,,,,51.18,,https://www.farmaponte.com.br/glivance-xr-500mg-30mg-30-comprimidos-de-liberacao-prolongada/p,2026-05-05 09:16:22
FarmaPonte,Pastilha Vick Drops Mel 20 unidades,,7500435245340,,,,14.6,,https://www.farmaponte.com.br/pastilha-vick-drops-mel-20-unidades/p,2026-05-05 09:16:22
FarmaPonte,Benicar ODT Olmesartana Medoxomila 40mg 30 comprimidos,,7897411650817,,,,79.32,,https://www.farmaponte.com.br/benicar-odt-olmesartana-medoxomila-40mg-30-comprimidos/p,2026-05-05 09:16:22
FarmaPonte,"Mounjaro Tirzepatida 10mg Solução Injetável 0,5ml + 4 Canetas Aplicadoras",,7896382709173,,,,0.0,,https://www.farmaponte.com.br/mounjaro-tirzepatida-10mg-solucao-injetavel-05ml-4-canetas-aplicadoras/p,2026-05-05 09:16:22
